t       fx       vx       fy       vy       fz       vz
0.0       1.8325737714767456       0.0       -0.05684507265686989       0.0       -6.569671630859375       0.0
0.01666666753590107       2.2619175910949707       0.0       -3.9742343425750732       0.0       -8.441709518432617       0.0
0.03333333507180214       2.1942710876464844       0.0       -1.9503058195114136       0.0       -7.938657283782959       0.0
0.05000000074505806       2.4522993564605713       0.0       -2.817138910293579       0.0       -8.617865562438965       0.0
0.06666667014360428       2.2395451068878174       0.0       -3.5696542263031006       0.0       -9.19506549835205       0.0
0.0833333358168602       2.067697525024414       0.0       -2.9289722442626953       0.0       -9.135964393615723       0.0
0.10000000149011612       2.478001356124878       0.0       -2.141704559326172       0.0       -9.110462188720703       0.0
0.11666666716337204       1.9303908348083496       0.0       -2.8870227336883545       0.0       -7.543223857879639       0.0
0.13333334028720856       2.9600868225097656       0.0       -3.205976963043213       0.0       -10.046093940734863       0.0
0.15000000596046448       2.8197689056396484       0.0       -1.733154535293579       0.0       -9.9238920211792       0.0
0.1666666716337204       2.589085102081299       0.0       -2.938218116760254       0.0       -9.203340530395508       0.0
0.18333333730697632       2.4563329219818115       0.0       -3.1221091747283936       0.0       -8.926847457885742       0.0
0.20000000298023224       2.32711124420166       0.0       -3.1962780952453613       0.0       -8.877646446228027       0.0
0.21666666865348816       2.2562358379364014       0.0       -2.5546650886535645       0.0       -7.937987327575684       0.0
0.23333333432674408       2.6616053581237793       0.0       -2.9381144046783447       0.0       -9.356810569763184       0.0
0.25       2.3645713329315186       0.0       -2.9200632572174072       0.0       -8.345176696777344       0.0
0.2666666805744171       2.3134043216705322       0.0       -2.1739132404327393       0.0       -8.133260726928711       0.0
0.28333333134651184       1.9048230648040771       0.0       -2.1358394622802734       0.0       -7.952226161956787       0.0
0.30000001192092896       1.862119436264038       0.0       -3.2450573444366455       0.0       -8.243846893310547       0.0
0.3166666626930237       1.5016672611236572       0.0       -2.69523549079895       0.0       -8.568059921264648       0.0
0.3333333432674408       2.5384931564331055       0.0       -2.7535789012908936       0.0       -9.850432395935059       0.0
0.3499999940395355       1.941199779510498       0.0       -2.2761118412017822       0.0       -7.904664039611816       0.0
0.36666667461395264       2.441948413848877       0.0       -2.4603254795074463       0.0       -9.102972984313965       0.0
0.38333332538604736       2.2936999797821045       0.0       -3.4812517166137695       0.0       -8.374701499938965       0.0
0.4000000059604645       1.5286369323730469       0.0       -3.049712657928467       0.0       -7.790121078491211       0.0
0.4166666567325592       2.5054149627685547       0.0       -2.476475238800049       0.0       -9.338460922241211       0.0
0.4333333373069763       2.372520685195923       0.0       -3.153456449508667       0.0       -9.040643692016602       0.0
0.44999998807907104       2.4381539821624756       0.0       -2.228611946105957       0.0       -9.355051040649414       0.0
0.46666666865348816       2.1903789043426514       0.0       -2.508495807647705       0.0       -8.556824684143066       0.0
0.4833333194255829       2.0526745319366455       0.0       -2.6945319175720215       0.0       -7.669494152069092       0.0
0.5       2.061833620071411       0.0       -1.9876514673233032       0.0       -8.99625015258789       0.0
0.5166666507720947       2.7376136779785156       0.0       -2.580320358276367       0.0       -10.723455429077148       0.0
0.5333333611488342       2.008650302886963       0.0       -2.913928270339966       0.0       -8.332744598388672       0.0
0.550000011920929       1.8942261934280396       0.0       -2.2331926822662354       0.0       -8.59817886352539       0.0
0.5666666626930237       2.186678409576416       0.0       -3.0191948413848877       0.0       -9.870561599731445       0.0
0.5833333134651184       1.8647637367248535       0.0       -2.612017869949341       0.0       -7.52081823348999       0.0
0.6000000238418579       2.5301735401153564       0.0       -2.3688712120056152       0.0       -9.044194221496582       0.0
0.6166666746139526       2.3887555599212646       0.0       -2.53737211227417       0.0       -9.1304349899292       0.0
0.6333333253860474       2.4209554195404053       0.0       -2.797916889190674       0.0       -8.348860740661621       0.0
0.6499999761581421       2.750882625579834       0.0       -2.6347291469573975       0.0       -10.604846954345703       0.0
0.6666666865348816       2.959322929382324       0.0       -3.2850451469421387       0.0       -10.358529090881348       0.0
0.6833333373069763       2.7208611965179443       0.0       -1.8223886489868164       0.0       -9.27368450164795       0.0
0.699999988079071       1.827813744544983       0.0       -2.3701937198638916       0.0       -8.210725784301758       0.0
0.7166666388511658       2.331003189086914       0.0       -2.6361172199249268       0.0       -8.238426208496094       0.0
0.7333333492279053       1.521437406539917       0.0       -2.487973928451538       0.0       -7.607642650604248       0.0
0.75       2.1028218269348145       0.0       -2.795673131942749       0.0       -8.78171157836914       0.0
0.7666666507720947       3.511091470718384       0.0       -3.0565595626831055       0.0       -10.754880905151367       0.0
0.7833333611488342       2.3534069061279297       0.0       -2.6172540187835693       0.0       -8.765436172485352       0.0
0.800000011920929       2.409832715988159       0.0       -2.857445240020752       0.0       -8.379820823669434       0.0
0.8166666626930237       2.457766532897949       0.0       -2.1946933269500732       0.0       -8.774187088012695       0.0
0.8333333134651184       2.2468087673187256       0.0       -3.3355488777160645       0.0       -9.00202751159668       0.0
0.8500000238418579       2.267534017562866       0.0       -2.976682424545288       0.0       -9.37955379486084       0.0
0.8666666746139526       2.264824390411377       0.0       -3.3982744216918945       0.0       -8.139883995056152       0.0
0.8833333253860474       2.2230873107910156       0.0       -2.754544734954834       0.0       -9.477293968200684       0.0
0.8999999761581421       3.161454677581787       0.0       -2.2526328563690186       0.0       -9.921773910522461       0.0
0.9166666865348816       2.757746458053589       0.0       -3.3880724906921387       0.0       -9.0388822555542       0.0
0.9333333373069763       2.1021673679351807       0.0       -2.4119372367858887       0.0       -7.889491558074951       0.0
0.949999988079071       2.377490997314453       0.0       -2.8199591636657715       0.0       -10.247934341430664       0.0
0.9666666388511658       2.0227863788604736       0.0       -3.1102490425109863       0.0       -8.566397666931152       0.0
0.9833333492279053       2.5595078468322754       0.0       -2.1278276443481445       0.0       -9.27808952331543       0.0
1.0       2.7319107055664062       0.0       -2.7014477252960205       0.0       -9.665101051330566       0.0
1.0166666507720947       1.5798519849777222       0.0       -2.5312206745147705       0.0       -7.947616100311279       0.0
1.0333333015441895       2.4948387145996094       0.0       -2.8141520023345947       0.0       -8.781587600708008       0.0
1.0499999523162842       2.3766846656799316       0.0       -2.4078030586242676       0.0       -7.53216028213501       0.0
1.0666667222976685       2.1954383850097656       0.0       -2.998868703842163       0.0       -7.980548858642578       0.0
1.0833333730697632       2.502211570739746       0.0       -2.6921355724334717       0.0       -8.501072883605957       0.0
1.100000023841858       2.402601957321167       0.0       -3.025709867477417       0.0       -8.92311954498291       0.0
1.1166666746139526       2.8370702266693115       0.0       -2.9771792888641357       0.0       -9.405210494995117       0.0
1.1333333253860474       2.193727731704712       0.0       -2.9638330936431885       0.0       -7.856072902679443       0.0
1.149999976158142       2.447486639022827       0.0       -3.1361989974975586       0.0       -8.761079788208008       0.0
1.1666666269302368       1.9194331169128418       0.0       -2.4416801929473877       0.0       -7.566274642944336       0.0
1.1833332777023315       2.803548574447632       0.0       -3.0769548416137695       0.0       -8.230668067932129       0.0
1.2000000476837158       1.8924731016159058       0.0       -3.4734580516815186       0.0       -9.03696060180664       0.0
1.2166666984558105       2.517467737197876       0.0       -2.598205327987671       0.0       -9.161843299865723       0.0
1.2333333492279053       1.4423984289169312       0.0       -2.5610015392303467       0.0       -8.299912452697754       0.0
1.25       2.6665701866149902       0.0       -2.992072582244873       0.0       -8.95468807220459       0.0
1.2666666507720947       1.6264530420303345       0.0       -2.9252824783325195       0.0       -8.468456268310547       0.0
1.2833333015441895       2.578016996383667       0.0       -2.943690776824951       0.0       -9.788652420043945       0.0
1.2999999523162842       2.430572986602783       0.0       -3.075948476791382       0.0       -9.392471313476562       0.0
1.3166667222976685       2.5467238426208496       0.0       -2.700670003890991       0.0       -9.816855430603027       0.0
1.3333333730697632       2.5162713527679443       0.0       -2.7731034755706787       0.0       -9.17063045501709       0.0
1.350000023841858       2.3582100868225098       0.0       -3.203050374984741       0.0       -8.278666496276855       0.0
1.3666666746139526       2.0053482055664062       0.0       -2.9852449893951416       0.0       -9.178401947021484       0.0
1.3833333253860474       2.57804799079895       0.0       -2.1014890670776367       0.0       -9.151447296142578       0.0
1.399999976158142       1.791970133781433       0.0       -3.283125877380371       0.0       -8.660503387451172       0.0
1.4166666269302368       1.968331217765808       0.0       -2.806983709335327       0.0       -8.919958114624023       0.0
1.4333332777023315       2.7364273071289062       0.0       -2.483987331390381       0.0       -9.753573417663574       0.0
1.4500000476837158       2.4702682495117188       0.0       -2.5532419681549072       0.0       -8.528074264526367       0.0
1.4666666984558105       1.9879765510559082       0.0       -2.239213705062866       0.0       -8.019567489624023       0.0
1.4833333492279053       2.607700824737549       0.0       -2.8452117443084717       0.0       -8.461009979248047       0.0
1.5       2.1181411743164062       0.0       -2.853989601135254       0.0       -8.454880714416504       0.0
1.5166666507720947       1.6768213510513306       0.0       -2.670196533203125       0.0       -8.204806327819824       0.0
1.5333333015441895       2.2927865982055664       0.0       -2.35147762298584       0.0       -8.589052200317383       0.0
1.5499999523162842       2.4594500064849854       0.0       -1.9442371129989624       0.0       -9.334417343139648       0.0
1.5666667222976685       2.5236847400665283       0.0       -3.28544282913208       0.0       -8.20882511138916       0.0
1.5833333730697632       2.342879056930542       0.0       -2.828392505645752       0.0       -8.907188415527344       0.0
1.600000023841858       2.3964357376098633       0.0       -1.7183822393417358       0.0       -9.270971298217773       0.0
1.6166666746139526       1.954243779182434       0.0       -3.0025699138641357       0.0       -8.119928359985352       0.0
1.6333333253860474       2.516580581665039       0.0       -2.2762811183929443       0.0       -9.46525764465332       0.0
1.649999976158142       2.704155445098877       0.0       -2.848315477371216       0.0       -7.8722825050354       0.0
1.6666666269302368       1.723136067390442       0.0       -3.0072128772735596       0.0       -7.603677272796631       0.0
1.6833332777023315       2.7577714920043945       0.0       -2.1247239112854004       0.0       -10.237751007080078       0.0
1.7000000476837158       2.6632003784179688       0.0       -2.9616804122924805       0.0       -10.005843162536621       0.0
1.7166666984558105       2.8558907508850098       0.0       -3.0569467544555664       0.0       -10.228358268737793       0.0
1.7333333492279053       2.7522494792938232       0.0       -2.646873950958252       0.0       -9.187271118164062       0.0
1.75       2.8703396320343018       0.0       -2.5945706367492676       0.0       -9.459649085998535       0.0
1.7666666507720947       1.965271234512329       0.0       -2.424159049987793       0.0       -7.655926704406738       0.0
1.7833333015441895       2.1313281059265137       0.0       -2.931060314178467       0.0       -9.7998628616333       0.0
1.7999999523162842       2.774867534637451       0.0       -2.7503557205200195       0.0       -8.240042686462402       0.0
1.8166667222976685       2.4734249114990234       0.0       -2.559969902038574       0.0       -9.332613945007324       0.0
1.8333333730697632       2.3791110515594482       0.0       -3.135080099105835       0.0       -8.761176109313965       0.0
1.850000023841858       2.0562210083007812       0.0       -2.965394973754883       0.0       -8.671517372131348       0.0
1.8666666746139526       1.8655941486358643       0.0       -2.7785420417785645       0.0       -9.68546199798584       0.0
1.8833333253860474       1.5684261322021484       0.0       -3.0868701934814453       0.0       -7.762501239776611       0.0
1.899999976158142       1.9943877458572388       0.0       -2.865770101547241       0.0       -8.35416030883789       0.0
1.9166666269302368       2.4607183933258057       0.0       -2.6842055320739746       0.0       -8.43718433380127       0.0
1.9333332777023315       2.5686793327331543       0.0       -2.722912073135376       0.0       -8.092644691467285       0.0
1.9500000476837158       2.9445765018463135       0.0       -2.5575642585754395       0.0       -9.488621711730957       0.0
1.9666666984558105       2.058371067047119       0.0       -2.0669023990631104       0.0       -9.024697303771973       0.0
1.9833333492279053       2.675621271133423       0.0       -3.3138339519500732       0.0       -9.086475372314453       0.0
2.0       2.45725679397583       0.0       -3.0465750694274902       0.0       -9.345293045043945       0.0
2.0166666507720947       2.643125534057617       0.0       -3.183990001678467       0.0       -8.959856986999512       0.0
2.0333333015441895       2.6227169036865234       0.0       -3.0574870109558105       0.0       -10.007024765014648       0.0
2.049999952316284       1.8982768058776855       0.0       -2.3570868968963623       0.0       -7.919752597808838       0.0
2.066666603088379       2.2813196182250977       0.0       -2.936772584915161       0.0       -8.25374698638916       0.0
2.0833332538604736       1.7139724493026733       0.0       -2.511794328689575       0.0       -7.441856384277344       0.0
2.0999999046325684       2.127831220626831       0.0       -2.903563976287842       0.0       -8.85705280303955       0.0
2.116666555404663       1.980416178703308       0.0       -2.4213478565216064       0.0       -8.92103099822998       0.0
2.133333444595337       2.2353601455688477       0.0       -2.8137385845184326       0.0       -8.562112808227539       0.0
2.1500000953674316       2.2203311920166016       0.0       -2.588372230529785       0.0       -8.563935279846191       0.0
2.1666667461395264       2.7309999465942383       0.0       -2.731914520263672       0.0       -9.735161781311035       0.0
2.183333396911621       2.431475877761841       0.0       -2.725372314453125       0.0       -8.906856536865234       0.0
2.200000047683716       2.3980541229248047       0.0       -2.85864520072937       0.0       -9.630556106567383       0.0
2.2166666984558105       2.5681345462799072       0.0       -3.244852066040039       0.0       -9.056721687316895       0.0
2.2333333492279053       1.972090482711792       0.0       -2.4406392574310303       0.0       -7.936899662017822       0.0
2.25       2.334563970565796       0.0       -3.0679945945739746       0.0       -7.923974514007568       0.0
2.2666666507720947       2.5997190475463867       0.0       -3.016953945159912       0.0       -9.080328941345215       0.0
2.2833333015441895       1.8297866582870483       0.0       -2.230088949203491       0.0       -8.085122108459473       0.0
2.299999952316284       2.8055639266967773       0.0       -2.7750957012176514       0.0       -9.10826587677002       0.0
2.316666603088379       2.357922315597534       0.0       -2.955453395843506       0.0       -9.4159574508667       0.0
2.3333332538604736       2.245368003845215       0.0       -3.1080799102783203       0.0       -9.155877113342285       0.0
2.3499999046325684       2.0008764266967773       0.0       -3.084759473800659       0.0       -8.288408279418945       0.0
2.366666555404663       2.664539098739624       0.0       -2.6409835815429688       0.0       -9.5689115524292       0.0
2.383333444595337       2.506849527359009       0.0       -2.628748893737793       0.0       -9.407700538635254       0.0
2.4000000953674316       2.2498629093170166       0.0       -3.231753349304199       0.0       -8.631184577941895       0.0
2.4166667461395264       2.6443381309509277       0.0       -3.3155927658081055       0.0       -8.715604782104492       0.0
2.433333396911621       1.8792585134506226       0.0       -2.499469757080078       0.0       -7.456661701202393       0.0
2.450000047683716       1.8425551652908325       0.0       -2.8175718784332275       0.0       -7.51219367980957       0.0
2.4666666984558105       2.5788474082946777       0.0       -2.614990234375       0.0       -9.224529266357422       0.0
2.4833333492279053       2.2981302738189697       0.0       -2.9677252769470215       0.0       -9.621004104614258       0.0
2.5       2.5276284217834473       0.0       -3.296900510787964       0.0       -9.089157104492188       0.0
2.5166666507720947       2.734163761138916       0.0       -2.891191005706787       0.0       -7.841378688812256       0.0
2.5333333015441895       2.5280492305755615       0.0       -3.3848800659179688       0.0       -9.691518783569336       0.0
2.549999952316284       2.3441476821899414       0.0       -3.2853000164031982       0.0       -9.176802635192871       0.0
2.566666603088379       2.268331527709961       0.0       -2.9599721431732178       0.0       -8.967856407165527       0.0
2.5833332538604736       2.249194622039795       0.0       -2.4576430320739746       0.0       -8.589433670043945       0.0
2.5999999046325684       2.4555771350860596       0.0       -1.7537426948547363       0.0       -8.957989692687988       0.0
2.616666555404663       2.258763551712036       0.0       -2.7808244228363037       0.0       -9.233236312866211       0.0
2.633333444595337       2.088310480117798       0.0       -2.5354559421539307       0.0       -8.311869621276855       0.0
2.6500000953674316       2.4855294227600098       0.0       -2.785902500152588       0.0       -7.8392109870910645       0.0
2.6666667461395264       2.554673433303833       0.0       -3.38224458694458       0.0       -9.551816940307617       0.0
2.683333396911621       2.922666072845459       0.0       -2.2183170318603516       0.0       -9.882732391357422       0.0
2.700000047683716       2.8475563526153564       0.0       -2.8602747917175293       0.0       -9.330609321594238       0.0
2.7166666984558105       2.9153823852539062       0.0       -3.158398389816284       0.0       -10.154934883117676       0.0
2.7333333492279053       2.684520721435547       0.0       -3.434000253677368       0.0       -9.49872875213623       0.0
2.75       1.9988508224487305       0.0       -2.782806873321533       0.0       -7.410701751708984       0.0
2.7666666507720947       3.2374839782714844       0.0       -2.5818288326263428       0.0       -10.573946952819824       0.0
2.7833333015441895       3.1103756427764893       0.0       -2.9347405433654785       0.0       -11.723876953125       0.0
2.799999952316284       2.7020657062530518       0.0       -2.71112322807312       0.0       -9.66396713256836       0.0
2.816666603088379       2.6562232971191406       0.0       -2.03881573677063       0.0       -8.827790260314941       0.0
2.8333332538604736       2.4860012531280518       0.0       -3.4483861923217773       0.0       -8.98265266418457       0.0
2.8499999046325684       2.0361344814300537       0.0       -2.960007429122925       0.0       -9.116996765136719       0.0
2.866666555404663       3.1486291885375977       0.0       -2.642380475997925       0.0       -10.387468338012695       0.0
2.883333444595337       2.5049896240234375       0.0       -2.735152006149292       0.0       -9.72313117980957       0.0
2.9000000953674316       2.8536174297332764       0.0       -2.913785934448242       0.0       -10.114593505859375       0.0
2.9166667461395264       3.0415279865264893       0.0       -2.9671478271484375       0.0       -9.99781322479248       0.0
2.933333396911621       2.6049017906188965       0.0       -2.076286792755127       0.0       -9.091456413269043       0.0
2.950000047683716       2.959467887878418       0.0       -2.661783456802368       0.0       -10.229897499084473       0.0
2.9666666984558105       2.013063430786133       0.0       -2.641796350479126       0.0       -9.12743091583252       0.0
2.9833333492279053       3.1216888427734375       0.0       -2.4051926136016846       0.0       -10.119531631469727       0.0
3.0       1.7357823848724365       0.0       -3.093864917755127       0.0       -7.913390159606934       0.0
3.0166666507720947       2.8204829692840576       0.0       -2.581421375274658       0.0       -10.267425537109375       0.0
3.0333333015441895       2.943410873413086       0.0       -3.356584072113037       0.0       -10.593981742858887       0.0
3.049999952316284       3.196545362472534       0.0       -2.234429121017456       0.0       -10.01213550567627       0.0
3.066666603088379       2.4731993675231934       0.0       -2.5689282417297363       0.0       -10.059453964233398       0.0
3.0833332538604736       2.0822017192840576       0.0       -3.1703290939331055       0.0       -8.882211685180664       0.0
3.0999999046325684       3.02524733543396       0.0       -2.4821202754974365       0.0       -10.429576873779297       0.0
3.116666555404663       1.9014503955841064       0.0       -2.309231996536255       0.0       -9.51810359954834       0.0
3.133333444595337       2.411353349685669       0.0       -2.1286048889160156       0.0       -9.276904106140137       0.0
